Nocardiopsis alba=null
Clostridium xylanolyticum=3681184
Human strain=null
Photobacterium rosenbergii=null
Novosphingobium lentum=null
Mesorhizobium thiogangeticum=16979608
Halococcus saccharolyticus=null
Azoarcus evansii=16836430
Desulfitobacterium metallireducens=3706080
Marinitoga camini=null
Veillonella montpellierensis=4009295
Gillisia sandarakina=null
Planomonospora parontospora=null
Paracoccus halophilus=null
S. devriesei=null
Kocuria varians=20642745
Aquimarina brevivitae=null
Microbulbifer donghaiensis=null
Sandarakinotalea sediminis=null
Nocardia nova=null
Sulfurihydrogenibium subterraneum=null
Acidithiobacillus ferrooxidans=null
Desulfomicrobium baculatum=null
Rubritalea spongiae=null
Thermobrachium celere=3990317
Pseudomonas tolaasii=7255125
Planifilum fulgidum=null
Micromonospora pattaloongensis=null
Planococcus kocurii=null
S. griseocarneus=null
Lutibacter litoralis=null
Methylobacterium isbiliense=null
Methylobacterium gregans=null
Coriobacterium glomerans=null
Jannaschia rubra=null
Methylobacillus flagellatus=6824031
Mannheimia haemolytica=null
Halorubrum litoreum=null
Bifidobacterium actinocoloniiforme=null
Perexilibacter aurantiacus=null
Aestuariimicrobium kwangyangense=null
Porphyromonas endodontalis=null
S. orisratti=null
Streptosporangium album=null
Williamsia deligens=null
Bacillus vedderi=null
Sporobacter termitidis=3966997
Citrobacter braakii=16958571
Grimontia hollisae=5609298
Caldicellulosiruptor saccharolyticus=3650572
Flavobacterium indicum=null
Thalassospira lucentensis=null
Pedomicrobium ferrugineum=17284881
Proteus mirabilis=311273
Sporichthya brevicatena=null
Kluyvera ascorbata=16983960
Pseudoalteromonas bacteriolytica=7254474
Clostridium methylpentosum=3681112
Mesoflavibacter zeaxanthinifaciens=null
Alicyclobacillus cycloheptanicus=null
S. koreensis=null
Bordetella hinzii=16975214
Rhodocista centenaria=null
Bibersteinia trehalosi=null
Desulfofaba gelida=null
S. thermovulgaris=null
Flammeovirga kamogawensis=null
Methylothermus thermalis=null
Chlorobium limicola=null
S. peucetius=null
Sphingobacterium mizutaii=null
Ancalomicrobium adetum=18352128
Arenibacter certesii=null
Paenibacillus alvei=null
Simonsiella muelleri=null
Bacteroides ureolyticus=19972191
Filimonas lacunae=null
Janibacter limosus=null
Sphingosinicella soli=null
Vagococcus salmoninarum=16993370
Filomicrobium fusiforme=19597246
Novosphingobium indicum=null
Patulibacter minatonensis=null
Lactobacillus acidophilus=132644
Rhizobium lusitanum=16989119
Niabella aurantiaca=null
Magnetospirillum magnetotacticum=14915929
Flavobacterium croceum=null
Actinoplanes brasiliensis=null
S. adhaesiva=null
Nocardiopsis tropica=null
Enterobacter gergoviae=12180554
S. alactolyticus=null
Brenneria salicis=4961270
Nautilia lithotrophica=16986224
Enterobacter hormaechei=12180559
Micromonospora mirobrigensis=null
Acrocarpospora macrocephala=null
Syntrophococcus sucromutans=16992908
Gillisia illustrilutea=null
Devosia insulae=19596842
Pseudoxanthomonas kaohsiungensis=null
Novosphingobium hassiacum=null
Thiothrix nivea=null
Arthrobacter protophormiae=null
Puniceicoccus vermicola=null
Smaragdicoccus niigatensis=null
Nonomuraea fastidiosa=null
Capnocytophaga gingivalis=null
Gallaecimonas pentaromativorans=null
Salinimicrobium catena=null
Spirilliplanes yamanashiensis=null
Haloferax larsenii=20081188
Stappia aggregate=null
Rhodococcus coprophilus=null
Luteococcus peritonei=null
Sulfurospirillum barnesii=16992860
Tindallia magadiensis=3991566
Rudanella lutea=null
Nonlabens tegetincola=null
Brevundimonas kwangchunensis=null
Sphingomonas insulae=null
Phyllobacterium trifolii=16988053
Anaerofilum agile=3614908
Dietzia cercidiphylli=null
Desulfovibrio vulgaris=593811
Williamsia muralis=null
Erythrobacter gaetbuli=null
Streptococcus minor=null
Sphingobium francense=18392371
Filifactor alocis=3745004
Xanthobacter flavus=null
Leadbetterella byssophila=null
Bacillus odysseyi=4838973
Gluconobacter cerinus=null
Brachybacterium tyrofermentans=null
Parascardovia denticolens=null
S. gordonii=null
Candida intermedia=10441546
Roseomonas gilardii=null
Aquaspirillum putridiconchylium=null
S. sairae=null
Loktanella agnita=null
S. oneidensis=null
Enterococcus avium=3726279
Thioalkalicoccus limnaeus=null
Flavobacterium cucumis=null
Shinella zoogloeoides=null
Spirillum volutans=16992677
Nocardiopsis aegyptia=null
Persephonella guaymasensis=16987870
Pseudomonas corrugata=7255031
Haloarcula vallismortis=null
Desulfuromonas acetoxidans=16960269
Amycolatopsis alba=null
Lampropedia hyalina=null
Providencia rettgeri=16988596
Marinobacter vinifirmus=null
Myroides odoratimimus=16986138
Nocardiopsis composta=null
Nonomuraea angiospora=null
Novosphingobium rosa=null
Nonomuraea ferruginea=null
Salinicola salarius=null
Thalassomonas agarivorans=null
S. xinjiangensis=null
Arcobacter nitrofigilis=null
Photobacterium iliopiscarium=null
Flavobacterium granuli=null
Caenispirillum bisanense=null
Variovorax dokdonensis=16957077
Moraxella cuniculi=16985965
Lacibacter cauensis=null
Marihabitans asiaticum=null
Paenibacillus chondroitinus=null
Halorubrum aidingense=null
Methylococcus thermophilus=null
Pasteurella multocida=310656
Chromobacterium aquaticum=null
Fluviicola taffensis=null
Tannerella forsythia=7683667
Bacillus hemicellulosilyticus=null
Salinimonas chungwhensis=null
Ochrobactrum lupini=16986791
Desulfotomaculum thermosapovorans=3706111
Chloroflexi bacterium=null
Sulfobacillus thermosulfidooxidans=null
Acidovorax temperans=4674136
Blastobacter denitrificans=null
S. lilacinus=null
Xanthobacter agilis=null
Saccharopolyspora rectivirgula=7396612
Syntrophomonas wolfei=3979164
Nocardioides furvisabuli=null
Bacteroides pyogenes=null
Flavisolibacter ginsengiterrae=null
Leeuwenhoekiella blandensis=null
Alkaliphilus transvaalensis=3611880
Pedobacter composti=null
Olsenella profusa=null
Salinicoccus iranensis=null
Methylobacterium chloromethanicum=null
Nocardioides fonticola=null
Kaistia adipata=null
S. schlegeliana=null
Cloacibacterium normanense=null
Gluconobacter frateurii=null
Haloterrigena hispanica=null
Methanohalobium evestigatum=4044115
Methylobacillus pratensis=6824035
Bacteroides tectus=null
Mariniflexile fucanivorans=null
Isoptericola dokdonensis=null
Chitinophaga ginsengisegetis=null
Dehalobacter restrictus=3704783
Deinococcus sonorensis=null
Azoarcus anaerobius=16836416
Deinococcus hohokamensis=null
Streptoalloteichus hindustanus=null
Bacillus pocheonensis=null
Stackebrandtia nassauensis=null
Paenibacillus stellifer=null
Eubacterium rectale=3734094
Salinibacillus kushneri=null
Lactobacillus mali=2253447
Syntrophobotulus glycolicus=3979157
Flavobacterium cheniae=null
Bacillus lehensis=null
Kibdelosporangium philippinense=null
Rhodobacter maris=null
Zhihengliuella halotolerans=null
Desulfovibrio desulfuricans=1201021
Dietzia psychralcaliphila=16960727
Bryobacter aggregatus=null
Sediminicola luteus=null
Chromohalobacter sarecensis=null
Plesiomonas shigelloides=3768142
Bullera pseudoalba=null
Halomonas arcis=null
Thermithiobacillus tepidarius=16993056
Flavobacterium pectinovorum=null
Ornithinibacillus californiensis=null
Palleronia marisminoris=null
Saccharothrix algeriensis=null
Pandoraea sputorum=16987258
Psychrobacter alimentarius=16979524
Paenibacillus alginolyticus=null
Thermanaeromonas toyohensis=3990288
Methylobacillus glycogenes=6824034
Pichia anomala=null
Planomicrobium mcmeekinii=19688940
Novosphingobium tardaugens=null
Sphingomonas abaci=null
Flavobacterium omnivorum=null
Bacillus hwajinpoensis=null
Jeotgalicoccus marinus=15976313
Vibrio mimicus=7924680
Catonella morbi=3663622
Angulomicrobium amanitiforme=18352369
S. resistomycificus=null
Anaerophaga thermohalophila=null
Bacillus flexus=null
Sporacetigenium mesophilum=3966986
Lentibacillus salinarum=null
Halomonas organivorans=18348099
Acidovorax konjaci=4674135
Glycomyces sambucus=null
Dyella ginsengisoli=null
Aminobacter lissarensis=16828010
Halomonas marisflavi=null
Rhodoferax antarcticus=16976749
Marinobacter litoralis=null
Tetrasphaera elongate=null
Leifsonia naganoensis=null
Pseudomonas gessardii=7255047
Geobacillus kaustophilus=null
Marinomonas dokdonensis=null
Giesbergeria voronezhensis=null
Humibacter albus=null
Mechercharimyces asporophorigenens=null
Chryseobacterium ureilyticum=null
Salinisphaera shabanensis=null
Paenibacillus ehimensis=null
Rhodococcus marinonascens=16989143
Hyphomonas hirschiana=null
Kitasatospora setae=null
Sphingomonas haloaromaticamans=null
Williamsia serinedens=null
S. sanglieri=null
Psychrobacter proteolyticus=16992260
Algoriphagus alkaliphilus=null
Streptococcus suis=287694
Pandoraea oxalativorans=16957048
Nocardiopsis metallicus=null
Demetria terragena=16955762
Atopobium minutum=null
Dactylosporangium roseum=null
Rhizobium alamii=null
Photobacterium leiognathi=16988011
Kineosporia rhizophila=null
Clostridium purinilyticum=3681135
Syntrophobacter fumaroxidans=16992900
Geovibrio ferrireducens=null
Weissella confusa=null
Uruburuella suis=null
Deinococcus maricopensis=null
Metschnikowia bicuspidata=10583432
S. pruni=null
Bacillus plakortidis=null
Flavobacterium micromati=null
Saccharothrix australiensis=null
Prosthecobacter debontii=null
Xanthobacter autotrophicus=null
Vibrio gallicus=null
Planomicrobium okeanokoites=null
Unidentified eubacterium=null
Roseomonas aquatica=null
Deinococcus deserti=null
Microtetraspora fusca=null
Paracoccus haeundaensis=null
Pontibacter korlensis=null
Methanosarcina acetivorans=1946250
Gordonia hydrophobica=null
Halolactibacillus miurensis=null
S. pyogenes=null
Marichromatium purpuratum=null
Syntrophobacter pfennigii=16992901
Pediococcus damnosus=7159285
Natronolimnobius innermongolicus=null
Sphingomonas dokdonensis=null
Arthrobacter chlorophenolicus=16834010
Sphingopyxis witflariensis=null
Hydrogenobaculum acidophilum=null
Allofustis seminis=null
Thermosipho japonicus=null
Segniliparus rugosus=null
Deferribacter desulfuricans=18350965
Cerasibacillus quisquiliarum=null
Clostridium cellobioparum=3681031
Salinibacillus aidingensis=null
Psychrobacter arenosus=16979290
Devosia geojensis=19596838
Glaciecola polaris=null
S. oralis=null
Pantoea stewartii=7615691
Veillonella caviae=4009292
Pedobacter hartonius=null
Desulfotomaculum australicum=3706093
Vibrio mytili=20721456
Micromonospora siamensis=null
Chitinophaga arvensicola=null
Prauserella alba=null
Brevundimonas nasdae=null
Salinibacter ruber=12859591
Geobacter bemidjiensis=16982247
Hydrogenobacter subterraneus=null
Sphingopyxis litoris=null
Rickettsia prowazekii=952862
Leptospira kirschneri=16984413
Cryptobacterium curtum=20686326
Pseudomonas syringae=311202
Thermobifida fusca=null
S. canarfus=null
Hydrogenophaga intermedia=16983420
Haladaptatus paucihalophilus=null
Pseudonocardia spinosispora=null
Conexibacter woesei=null
Bacillus niacini=null
Sphingomonas oligophenolica=null
Acidimicrobium ferrooxidans=19760243
Sejongia antarctica=null
Phaeobacter caeruleus=null
Kocuria rhizophila=16943638
Arthrobacter polychromogenes=null
Bacillus asahii=null
Paracoccus thiocyanatus=16987373
Geobacillus pallidus=null
Chromohalobacter beijerinckii=5113884
Psychrobacter maritimus=16988800
Ralstonia pickettii=7288384
Shewanella decolorationis=16992538
Herminiimonas saxobsidens=5741622
Planococcus maitriensis=null
Vibrio alginolyticus=3556827
Cryobacterium psychrotolerans=null
Psychrobacter frigidicola=16984310
Propionimicrobium lymphophilum=null
Contaminated aquifer=null
Anaerostipes caccae=3614923
Bacillus oshimensis=null
Loktanella koreensis=null
Halobacillus kuroshimensis=null
Providencia stuartii=7252511
Cellvibrio fulvus=null
Formosa agariphila=null
S. salivarius=null
Clostridium glycolicum=3681070
Thiovirga sulfuroxydans=null
Umezawaea tangerina=null
Thalassomonas ganghwensis=null
Nocardiopsis kunsanensis=16986586
Friedmanniella lacustris=18356437
Psychrobacter aquaticus=16988749
Rhizobium tibeticum=null
Paenibacillus larvae=706825
Alkaliflexus imshenetskii=null
Hoeflea phototrophica=16946642
Rhodomicrobium vannielii=3934130
Geobacillus thermoleovorans=null
Malikia granosa=16754790
Vibrio tapetis=16993414
Halorubrum alkaliphilum=null
Methylocystis rosea=null
Lysobacter panaciterrae=null
Saccharopolyspora gregorii=null
Planomonospora alba=null
Psychromonas profunda=null
Clostridium felsineum=3681060
Moraxella lacunata=6909420
Lysobacter oryzae=null
Propionibacterium australiense=null
Metschnikowia drosophilae=10583441
Gallicola barnesae=3757806
Jeotgalibacillus alimentarius=15631284
Candida aaseri=null
Desulfovirga adipica=null
Lactococcus lactis=133598
Fructobacillus pseudoficulneus=null
Selenomonas dianae=3954751
Methylobacterium aminovorans=null
Thermoanaerobacter wiegelii=3990305
Myroides profundi=null
Hydrogenophilus thermoluteolus=null
Paenibacillus chitinolyticus=null
Brevibacterium otitidis=null
Clostridium peptidivorans=3681125
Clostridium methoxybenzovorans=3681111
Deinococcus navajonensis=null
Sphingopyxis marina=null
Nocardia vinacea=null
Sinorhizobium americanum=18378468
Marinospirillum alkaliphilum=null
Ensifer kummerowiae=null
Halomicrobium mukohataei=null
Thermoterrabacterium ferrireducens=3990335
Bacillus neidei=null
Desulfotomaculum arcticum=3706092
Thauera selenatis=16977715
Vibrio logei=null
Chryseobacterium gregarium=null
Paracoccus yeei=null
Alcaligenes defragrans=16826903
Novosphingobium panipatense=null
Microcella alkaliphila=null
Anaeroglobus geminatus=3614912
Methylophilus leisingeri=null
Methanofollis tationis=null
Brucella suis=836301
Psychromonas ingrahamii=null
Sinorhizobium terangae=null
Teichococcus ludipueritiae=null
Acidovorax anthurii=4674130
Halothiobacillus hydrothermalis=null
Devosia chinhatensis=19596833
Thiobaca trueperi=null
Bacillus patagoniensis=null
Desulfotomaculum alkaliphilum=3706089
Microlunatus ginsengisoli=null
Nocardiopsis alkaliphila=null
Flexibacter ruber=15809793
Sphingomonas suberifaciens=null
Pasteurella gallinarum=null
Desulfovibrio magneticus=14916178
Caloramator fervidus=3650984
Geobacillus thermoglucosidasius=5533950
Saccharospirillum impatiens=null
Methylocystis heyeri=null
Cryptococcus laurentii=10462316
Virgibacillus byunsanensis=null
Methanolobus bombayensis=null
Microbacterium imperiale=null
Anaerobacter polyendosporus=3614891
S. yeochonensis=null
Zymophilus paucivorans=4025066
Phenylobacterium immobile=18388104
Lentibacillus kapialis=null
Microbispora rosea=null
S. mali=null
Pseudomonas elongata=null
S. equinus=null
Altererythrobacter indicus=null
Hahella ganghwensis=null
Sphingomonas azotifigens=null
Sphingobium indicum=18392374
Actinomadura luteofluorescens=null
Quadricoccus australiensis=16988980
Millisia brevis=null
Filifactor villosus=5448437
Planomicrobium chinense=19671433
Ehrlichia canis=5348627
Sphingomonas taejonensis=null
Halochromatium roseum=null
Marixanthomonas ophiurae=null
Nocardia vaccinii=null
Desulfovibrio aespoeensis=null
Bacillus tusciae=null
Bullera dendrophila=null
Hongiella ornithinivorans=null
Arenimonas malthae=null
Planomicrobium psychrophilum=null
Ruegeria pomeroyi=null
Bacillus marisflavi=null
Thermodesulfobacterium commune=16993076
Phyllobacterium rubiacearum=null
Methanosphaerula palustris=4044142
Cytophaga latercula=null
Sporotomaculum hydroxybenzoicum=3967014
Aeromonas salmonicida=4688338
Kribbella swartbergensis=null
Veillonella ratti=4009297
Helcococcus ovis=3784495
Pleomorphomonas oryzae=null
Adhaeribacter terreus=null
S. australis=null
Sphingobacterium antarcticum=null
S. lutrae=null
Eubacterium brachy=3734062
Flavobacterium terrigena=null
Syntrophomonas erecta=3979163
Halorubrum terrestre=null
Uncultured proteobacterium=null
Tenacibaculum lutimaris=16992993
S. melanosporofaciens=null
Peptoniphilus harei=3899437
Bacteroides helcogenes=null
Methanoculleus palmolei=null
Micromonospora inositola=null
Lactobacillus buchneri=3074777
Paenibacillus lactis=null
Nitrosococcus oceani=null
Sphingomonas ursincola=null
S. agalactiae=null
Marinobacter salsuginis=null
Persephonella marina=16987873
Chryseobacterium koreense=null
Bacillus butanolivorans=null
Peptococcus niger=3899434
S. javensis=null
Sphingomonas desiccabilis=null
Oceanisphaera litoralis=null
Streptococcus ovis=null
Niastella populi=null
Saccharomonospora azurea=null
Actinomadura rugatobispora=null
Mariniflexile gromovii=null
Cellulomonas biazotea=null
Cryptococcus cellulolyticus=null
Pandoraea genomospecies=null
S. bikiniensis=null
Skermanella parooensis=null
Candida hawaiiana=null
S. putrefaciens=null
Clostridium cellulolyticum=3681034
Legionella pneumophila=147885
Candida ortonii=null
S. surugensis=null
S. aurantiaca=null
Streptosporangium violaceochromogenes=null
Saccharothrix coeruleofusca=null
Parvularcula bermudensis=148157
S. sobrinus=null
Psychrobacter marincola=16988798
Hydrothermal vent=null
Syntrophobacter wolinii=16992905
Bacillus smithii=null
S. malaysiensis=null
S. uberis=null
Bacillus algicola=null
Virgibacillus marismorfui=null
Alkalimonas collagenimarina=null
Deinococcus frigens=16981249
Sphingomonas molluscorum=null
Psychrobacter pacificensis=16988811
Bacterioplankton clone=null
Bacillus siralis=null
Glaciecola agarilytica=null
Kocuria himachalensis=null
Clostridium termitidis=3681166
Marinobacter pelagius=null
Pseudonocardia petroleophila=null
Fabibacter halotolerans=null
Nitratireductor basaltis=16965665
Thermodesulfovibrio islandicus=null
Lysobacter concretionis=null
Reinekea blandensis=null
Clostridium aceticum=3680995
Nannocystis exedens=null
Candida thaimueangensis=null
Hymenobacter xinjiangensis=null
Kangiella japonica=null
Gelidibacter gilvus=null
Denitrovibrio acetiphilus=null
Jiangella alkaliphila=null
Hyphomicrobium aestuarii=17287327
Spirochaeta coccoides=2311172
S. setonii=null
Bacillus barbaricus=null
Janibacter brevis=null
S. somaliensis=null
Eubacterium siraeum=3734097
Comamonas aquatica=16948106
Kribbella yunnanensis=null
S. felis=null
Planococcus stackebrandtii=null
Actinomadura meyerae=null
Acetobacter cerevisiae=16824830
Thiolamprovum pedioforme=null
Trichosporon dulcitum=10703239
Alysiella filiformis=null
Methylobacterium adhaesivum=null
S. guanduensis=null
Ruania albidiflava=null
Bacteroides distasonis=null
Rheinheimera soli=null
Clostridium thermocellum=3681172
Thiohalomonas denitrificans=null
Cryptococcus aureus=null
Kaistia granuli=null
Pseudomonas citronellolis=7255027
Labrys methylaminiphilus=null
S. faeni=null
Lentibacillus lacisalsi=null
Citricella thiooxidans=null
Thermodesulfobacterium thermophilum=null
Thiohalomonas nitratireducens=null
Treponema denticola=2534751
Maribacter arcticus=null
Kordiimonas gwangyangensis=6431542
Pseudospirillum japonicum=null
Rhodanobacter ginsenosidimutans=null
Alkalimonas delamerensis=null
Microbacterium keratanolyticum=null
Actinoalloteichus hymeniacidonis=null
Flavobacterium resistens=null
Gulbenkiania mobilis=null
S. sampsonii=null
Hymenobacter daecheongensis=null
Lachancea dasiensis=10552614
Thermotoga maritime=null
Vibrio fischeri=null
Brachybacterium fresconis=null
Sciscionella marina=null
Filobasidiella neoformans=null
Spirochaeta aurantia=null
Agrococcus baldri=null
Methanoculleus marisnigri=null
Colwellia aestuarii=null
Lactobacillus collinoides=2414482
Bifidobacterium bohemicum=null
Methylobacterium populi=16985616
Pyramidobacter piscolens=null
Nicoletella semolina=null
Chryseobacterium marinum=null
Pseudosphingobacterium domesticum=null
Aquisphaera giovannonii=null
Ruminococcus torques=3942647
Butyrivibrio fibrisolvens=3647753
S. ramulosus=null
Paenibacillus kribbensis=null
Eubacterium desmolans=3734072
S. platensis=null
Actinomadura citrea=null
Thalassomonas loyana=null
Rhizobium oryzae=null
Pseudomonas chlororaphis=7255026
Clostridium tetani=309471
Actinomadura hallensis=null
Actinomadura namibiensis=null
Trichosporon asahii=14946096
Veillonella dispar=4009294
Leifsonia pindariensis=null
Herbaspirillum rhizosphaerae=5733344
Endosymbiont of=null
Mucilaginibacter frigoritolerans=null
Comamonas kerstersii=16950278
S. mitis=null
Eubacterium saphenum=3734099
S. purpurascens=null
Bacillus salarius=null
Thalassobacter arenae=null
Paenibacillus nematophilus=null
Pseudomonas oryzihabitans=7255078
Pseudonocardia chloroethenivorans=null
S. aureofaciens=null
Methylophaga sulfidovorans=18344171
Anoxybacillus flavithermus=null
Actinomadura yumaensis=null
Enterobacter pulveris=12180552
S. halophila=null
Nocardia transvalensis=null
Macrococcus equipercicus=null
Pseudomonas nitroreducens=7255074
Thioflavicoccus mobilis=null
Syntrophus buswellii=16992916
Syntrophomonas curvata=3979161
Nocardia yamanashiensis=null
Nocardiopsis trehalosi=null
Subtercola pratensis=null
Chryseobacterium flavum=null
S. erumpens=null
Cellulomonas chitinilytica=null
Iodobacter fluviatilis=null
Clostridium coccoides=3681042
Actinokineospora fastidiosa=null
Angulomicrobium tetraedrale=18377957
Desulfovibrio sulfodismutans=16960243
Thermoanaerobacter uzonensis=null
Thioalkalivibrio denitrificans=null
Streptococcus pleomorphus=null
Pseudoalteromonas citrea=7254477
Saccharopolyspora hordei=null
Nocardiopsis synnemataformans=null
Syntrophomonas sapovorans=3979162
Planobispora rosea=null
Slackia exigua=null
Candida tsuchiyae=10441658
Paenibacillus jamilae=null
Lactobacillus rhamnosus=1607640
Olsenella uli=null
Pseudoalteromonas rubra=7254497
Chryseobacterium miricola=null
Anoxybacillus ayderensis=null
Erwinia rhapontici=null
Methylobacter psychrophilus=null
Actinomadura echinospora=null
Altererythrobacter aestuarii=null
Rhodopseudomonas viridis=null
Pichia membranifaciens=7190645
Rhizobium fabae=null
Shewanella pacifica=null
Pseudomonas fragi=16988684
Desulfovibrio indonesiensis=null
Salinicola socius=null
Ruminococcus obeum=3942644
Salegentibacter salarius=null
Sediminibacillus halophilus=null
S. chartreusis=null
Lysobacter niabensis=null
Bordetella trematum=16975216
S. marinintestina=null
Derxia gummosa=16959983
S. thermoviolaceus=null
Hyphomicrobium zavarzinii=18342232
S. fidelis=null
Micrococcus lylae=16985697
S. suis=null
Ornithinicoccus horfensis=null
Luteimonas composti=16992045
Trichosporon ovoides=10703249
Macrococcus caseolyticus=null
Paracoccus saliphilus=null
Unidentified marine=null
Modestobacter versicolor=null
Candida insectorum=10441545
Jannaschia donghaensis=null
Thermodesulfobacterium hveragerdense=null
Psychromonas hadalis=null
Nonomuraea rubra=null
Salinicoccus luteus=null
Arthrobacter pascens=null
Alkalibacterium iburiense=null
Dactylosporangium matsuzakiense=null
S. japonica=null
Vibrio agarivorans=null
Streptomonospora alba=16992797
Methanoplanus limicola=null
Actinomadura nitritigenes=null
Tepidibacter thalassicus=3984183
Uncultured rumen=null
Mucilaginibacter mallensis=null
Sporolactobacillus terrae=null
Azospirillum canadense=18355751
Scottish soil=null
Nosocomiicoccus ampullae=null
Chitinibacter tainanensis=null
Agromyces albus=null
Desulfovibrio senezii=null
Haloferax sulfurifontis=null
Spongiibacter tropicus=null
Flexibacter elegans=15809788
Bacillus altitudinis=18355956
Brachybacterium faecium=null
Streptomyces violaceusniger=null
Flavobacterium denitrificans=18355582
S. thermophila=null
Clostridium perfringens=309465
Micromonospora viridifaciens=20721705
Zunongwangia profunda=null
Streptococcus iniae=7623354
Zimmermannella bifida=null
Unidentified strain=null
Bacteroides finegoldii=null
Cellulomonas bogoriensis=null
Rickettsia rickettsii=2698925
Pedobacter glucosidilyticus=null
S. yunnanensis=null
Kazachstania viticola=10544573
Desulfitobacterium chlororespirans=3706076
S. colwelliana=null
S. chromogenes=null
Curtobacterium pusillum=null
Haloarcula vallismonis=null
Bacteroides acidifaciens=null
Amycolatopsis saalfeldensis=null
Chitinimonas koreensis=16966047
Methylocapsa aurea=18344157
Virgisporangium aurantiacum=16993446
Chloroflexus aggregans=17155851
Bacillus gelatini=null
Kribbella alba=null
Trichosporon inkin=10703243
Chryseobacterium oranimense=null
Melitea salexigens=null
Rhizobium pusense=null
Halobacillus campisalis=null
Brevibacterium casei=null
Leifsonia kribbensis=null
Actinomadura catellatispora=null
Planomonospora sphaerica=null
Spirosoma panaciterrae=null
S. denitrificans=null
Prosthecobacter fusiformis=null
S. rosea=null
Massilia brevitalea=6784652
Pilimelia anulata=null
Halomonas anticariensis=18357636
Azoarcus tolulyticus=16836451
Arthrobacter nicotinovorans=null
Fructobacillus ficulneus=null
Geobacter grbiciae=null
Castellaniella ginsengisoli=16858369
Bullera japonica=null
Amaricoccus kaplicensis=null
Effluviibacter roseus=null
Tepidibacter formicigenes=3984182
Selenomonas sputigena=3954762
Psychrobacter urativorans=16992263
Rhodopirellula baltica=null
Tsukamurella inchonensis=16993254
Clostridium populeti=3681129
Rubrivivax benzoatilyticus=null
Cellulomonas fermentans=null
Paracoccus aestuarii=null
Halomonas axialensis=null
Serratia entomophila=16992525
Pediococcus claussenii=18392437
Azotobacter vinelandii=2157875
Actinomadura viridilutea=null
Lentzea albida=null
Candida dendronema=10441501
Flexibacter polymorphus=15809791
Rheinheimera texasensis=null
Rhizobium sullae=null
Psychrobacter okhotskensis=16988804
Jeotgalicoccus halophilus=15991275
Hydrogenimonas thermophila=null
Halopelagius inordinatus=null
Chryseobacterium meningosepticum=null
Pedomicrobium manganicum=17284878
S. epidermidis=null
Acidocella facilis=null
Rhodotorula psychrophenolica=null
Shewanella denitrificans=null
Desulfovibrio salexigens=null
Propionibacterium freudenreichii=3008030
Candida diddensiae=10441503
Aminobacterium mobile=null
Nitrobacter winogradskyi=18353734
Pseudidiomarina taiwanensis=null
Enterobacter cowanii=12180553
Tremella exigua=10701813
S. longisporus=null
Desulfovibrio giganteus=null
Vibrio scophthalmi=null
Bifidobacterium angulatum=null
Candida friedrichii=10441523
Chryseobacterium hungaricum=null
Anaerobaculum mobile=3614893
Bacteroides ovatus=null
Halovivax ruber=null
Bifidobacterium gallicum=null
Chitinophaga rupis=null
Actinomadura glauciflava=null
Clostridium polysaccharolyticum=3681128
Bacteroides coprosuis=null
Amycolatopsis coloradensis=null
S. celluloflavus=null
Hoeflea marina=16983225
Planococcus rifietoensis=null
Marinactinospora thermotolerans=null
Lachancea thermotolerans=10552620
Halomonas koreensis=null
Bacillus mucilaginosus=null
Anaerococcus prevotii=3614904
Serratia rubidaea=null
Pediococcus inopinatus=null
Pseudonocardia sulfidoxydans=18345305
Thiocystis gelatinosa=null
Salinicola halophilus=null
Sphingomonas kaistensis=null
Bullera unica=10437657
Alkalibacterium indicireducens=null
Pediococcus parvulus=null
Micromonospora halophytica=null
S. sparsogenes=null
S. lentus=null
Microbispora chromogenes=null
Tenacibaculum gallaicum=null
Desulfobacterium anilini=null
Tissierella creatinini=3991808
Williamsia marianensis=null
Taylorella asinigenitalis=16992958
Bacillus nealsonii=18355982
Blastomonas ursincola=null
Thermoanaerobacter thermocopriae=3990304
Limibacter armeniacum=null
S. yanglinensis=null
Paenibacillus cookii=null
Thiomonas intermedia=16977849
Rhodoblastus sphagnicola=18390232
Enterobacter helveticus=12180550
Actinomadura viridis=null
Pasteuria penetrans=null
Terribacillus saccharophilus=null
Bogoriella caseilytica=null
Tsukamurella tyrosinosolvens=null
Brevibacterium epidermidis=null
Virgibacillus kekensis=null
Arthrobacter cumminsii=16834020
Prionitis decipiens=null
Flaviramulus basaltis=null
Daeguia caeni=18349945
Lysinibacillus sphaericus=18324723
Altererythrobacter namhicola=null
Catellicoccus marimammalium=null
Megamonas hypermegale=null
Roseospira goensis=null
Marinobacter daepoensis=null
Deinococcus marmoris=16981252
Alloscardovia omnicolens=null
Metschnikowia australis=null
Flavobacterium anhuiense=null
Bordetella parapertussis=893436
Candida membranifaciens=10441568
Actinocorallia cavernae=null
S. massiliensis=null
Leucobacter albus=null
Trichosporon mucoides=10703247
Desulfobacter vibrioformis=16960125
Alteromonas stellipolaris=4736630
S. hyointestinalis=null
Persicobacter psychrovividus=null
Petrotoga mobilis=null
Agrobacterium rubi=null
Acholeplasma laidlawii=3604455
Isoptericola hypogeus=null
Deinococcus yavapaiensis=null
Burkholderia kururiensis=4999016
Roseibacillus ishigakijimensis=null
Planococcus antarcticus=15840620
Thiomonas thermosulfata=16946977
Saccharothrix syringae=null
Nocardiopsis xinjiangensis=null
S. thermophilus=null
